V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
0,0.1792,0,0,0,0,0.0948,0,0,0,168.599,161.862,14.0245,0,0,0.2771,0,-0.2408,0,0,-0.1655,2.9946,0.776083,0,0,0,0,58.8187,0,0,0,0,19.9236,0,0,0,0,0.2667,0,0,0,0.751,1.0249,0,0,0,0,0,87.0368,0,128.59802,12.984,0,0,0
0,1,0,0,0,0,0,0,0,0,0.2689,0,0,0,0,0,0,0,66.263,0,0,0,1.1444,4.519,-0.1878,0,0,0,0,0,45.0269,0.3106,0,0,-1,0,0,0.275,106.784,0,0.6264,0,0,78.5942,28.8691,0,0,0,114.724,0,0,3.7331,0,0,0
0.1168,0,0,0,0,0,0,0,0.341,0,138.135,0,0,0,0,-0.0069,0,0.0881,0,-0.3462,-0.6387,3.55,0,1.9069072,-0.4048,0,0,0,0.3271,0,0,0,0,0,-0.3659,0,0,0,0,0,0,0,2.0276,117.778,0,0.2743,0.5016,0,140.262,0,0,5.4182,0,0,0
1,0,0,0,0,0,0,0.1338,0,87.5666,93.1208,0,0,47.5942,0,0,0,0,0,0,0,10.9151,2.0916,0,-0.7647,0,0,0,0.1271,0,0,0.2461,11.6201,0,1.01,0,0,0,0,25.2634,0,0.4667,0,0,0,0,0.1497,0,0,0.3297,41.4205,0,0,0.6392,0
0,1,0,0,0.209,0,0,0,1.0255,0,0,0,0,0,0,0,0,0,0,0,-0.9496,0,0,4.6358,0,0,1.5683,61.5356,0,0,0,0,19.8579,0,0,0,0,0.0861,0,0,0.0449,0.6132,4.2836,0,0,0.4564,0.1832,0,107.963,1.0643,32.5261,0,0,0.8391,0
0,0,0,0,0,0.7882,0,0,0.3196,0,135.959,0,50.5663,48.7285,0,0,0,0.0683,0,0,0,0,0,0,-0.3232,0,0,57.6134,0,0,0,0,0,0,0,0,87,0,104.075,105.249,3.2517,59.2775,0.0091,0,47.1894,0.6878,0,0,116.081,0,0,0,0,0,0
0,0,0,0,0,0.0787,0,0.0247,0,0,108.781,0,55.4,0,52.7186,0.4367,0,3.0542,0,0,0,0,0,0,0,-0.3157,0,0,0.0397,0,0,0,0,0,0,0.3988,0,0.3944,0,42.6116,1,0,0,0,0,0,0.4535,0.0577,96.5662,0,0,16.8982,0.0589,0,0
1,0,0,0.7123,0.4695,0,0,0,0.2689,0,0,62.5404,0,0,21.7457,0,0,0,53.5847,0,0,0,0,0,0,0.9087,0.281,0,0.4688,0,0,0,3.8205,0,0,0,0,0.6042,0,0,0,0,0,0,0,0,0.2301,0,85.4873,-0.1522,1.3378,0,0,1.0169,0
0,0,0,0.4446,0,0,0,0.0175,0,116.816,121,0,0,0,20.9442,0,0,-0.9017,0,0.009967,0,8.5205,0,3.8369,0,-0.4864,0,0,0,0,0,0,0,0,0,0,0,0.0979,0,39.6971,0,0,0,0,0,0,1.3612,0,139.727,-0.4577,49.5773,0,0.3629,0.7586,0
0,1,0.2979,0,0.4609,0,0,0.0206,0,0,86.7014,70.6227,0,0,13.5202,0.6386,0,0,61.9446,0,0,3.551,0,2.180909,0,0,0,0,0,0,43.1691,23.2721,0,0,0,0,0,71,0,0,0,0,16.7207,0,0,0.5116,0,0,116.51,0,0,0.016,0,0,0
0,0,0,0,0,0,0,0.0795,0,0,0,76.1605,0,29.4031,0,0,0.1261,0.8882,0,0,0,9.72,0,5.92443,0.0551,0,0,70.5666,0,0,0,0,11.6985,0,0,0,41.0472,0.1028,0,0,0,44.7161,0,0,42.4982,0.5024,0,0.0339,0,-0.7592,0,53.9131,0,0,0
0.3681,0,0,0,0,0,0,0,0.1865,0,0,70.4499,0,23.2768,0,-0.3628,0,-0.7447,70.4851,0,0,0,3.6052,5.6861,0,0,0,0,0,-0.6278,0,0.174,0,0,6.8793,0,0,0,106.645,0,0,0.3908,17.4384,0,0,0,0.2986,0,0,0,30.6606,0,0,0.362,0
0,1,0,0,0,0,0,0,0,0,0,0,49.0386,0,0,2.1255,0,0,0,0,-8.96571,0,7.3527,5.3374,0,0,0,71.7954,0,0.612,0,0.1387,0,0,0,-2,0,0,0,0,-0.4037,0,11.7785,122.388,0,0,0,0.0296,92.8999,31.2946,0,0,2.0106,0,0
0,0,0,0,0,0,0,0,0,0,0,75.7457,43.6018,0,0,0.0341,-0.0433,0,0,0,0,14.2193,0,6.0794,-0.2979,-0.0182,0,0,1.0014,0,0,0,0,0.3049,0,0,127.469,0,0,0,0,0.009977,13.8166,0,0,0.5323,0,1.0188,118.355,0.2901,0,0,0,0,0
1,0,0,0.6379,0,15.14,0,0.0164,0,0,0,121.962,0,0,0,0,0,0,74.7372,-753,0,0,0,0,-0.2987,0,0,90.3268,0,0,44.3344,0.3276,0,0.4941,0,0,0,0,0,7.7341,32.979,51.6174,1.9779,0,0,0.4647,0,0,116.55,0,0,0,0,0,0
0,0,0.1594,0.5095,0.524,0,0.1874,0,0,0,0,179.751,0,0,0,0,-0.4114,0,91.8671,0,0,0,0,0,0,-1.4243,0,0,39.6656,0.5596,39.2528,0,4.5271,0,0,0.2572,118.449,0,0,0,0,0,0,0,0,0.1474,0.1383,0,87.5147,0,0,0,1,0,0
0,0,0,0,0,0,0,0.0362,0,0,133.299,0,0,30.1575,0,0.7164,0,0,76.2801,0,0,5.9695,0,1.5689,-304,0,0,0,0,0,0,0,14.2534,0,-7.2582,0,0,0,0,0,-0.3032,0.2848,0,0,0,0.4936,0.4686,0,113.095,0,0,13.752,12.979,0,0
0,0,0.0667,0,0,0,0,0,0,0,0,0,22.0759,0,0,-2,-3.7033,-2.4236,0,0,0,0,1.5131,0,-2.2691,0,0.2144,0,0,0.5196,0,21.5689,0,0,0,0.9557,116.829,0.3139,0,0,0,39.6122,-3140,0,0,0,0,0,0,0,43.7272,23.5944,0.0265,0,0
0,0,0,0,0,0,0,0,0,77.2429,98.6638,47.0654,16.8795,0,0,0,0.5374,0,65.0702,-10.0097,14.0172,0,0,3.4201,0,0,0,0,0.0271,3.9074,53.7287,0,0,0.065,0,0.2753,0,0,0,0,0,0,0,0,0,0.283594,1.0081,0,0,0,19.5876,0,0,0.0686,0
0,0,0,0,0,0,0.5458,0,0,111.494,0,0,0,0,0,0,0,0,0,0,6.9063,18.4155,0,7.1292,0.2137,0.6264,0,0,0,-1,12.849,0,1.6655,0,0,-0.5856,0,0.6406,134.046,0,0,17.0945,0,0,0,0.5221,0,0,0,0.1675,27.6586,17.2479,0,0,0
0,0,0,0.4939,2.0997,0,0,1.054,0,101.88604,0,88.6471,0,0,0,0,0,0,0,0,0,0,1.812,0,0,0,0,96.3255,0,-0.9076,0,0,8.3592,0,0.5343,1.9082,0,0,0,35.6958,0,0,20.4458,0,38.3622,0,0,0,135.909,3.0069,0,15.3853,0.1361,0,0
0,1,0,0.6199,0,0,0.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4396,0,0,0,-0.5652,0,0,99.3095,0,5.5995,0,0,0,0.2191,0,0,0,0.4167,92.1675,0,1.0087,0,10.9824,0,0,0.6698,1.0138,0,0,0.2125,33.9084,0,0,0.0835,0
2.3284,0.075,0,0,0,0,0,0.0223,0,95.3511,0,0,0,0,0,-0.148,0,-0.0355,0,0,0,0,3.5121,0,-0.9447,0,0,0,1,13.7844,30.7446,0,0,0.2068,0,0,0,0,0,16.39,-0.3384,36.6627,0,0,17.6302,0,0,0,0,-753,0,0,0,0.0789,0
0,0,0,0,0,62.3942,0,0.0518,0,95.7567,99.98,0,0,60.1749,0,0,0,0,63.3446,0,0,17.0367,0,0,-1.1575,60.5135,0,74.1807,0,0,0,0,0,0,0,0,145.43,0,0,0,0.2422,0,0,0,38.1232,0.7341,1.0169,0.2978,92.9557,0,0,0,0.0386,0,0
0,0,0,0,0,0.5939,0,1.0368,0,118.862,0,0,47.0544,0,50.4552,0,0.554,0,0,-0.098,0.1164,21.1799,0,0,0,0,-0.0628,0,0,0.2136,29.3156,0,0,0.2555,0,-0.9644,0,0,0,0,0,0,14.4283,129.73,0,0,0,0.283569,0,0,0,0,18.2349,0,0
0.0249,0,0.4917,0,0.7984,0,0,0,0,117.061,0,0,0,47.6951,0,0,0,0,0,0,0,15.5693,2.1742,0,-0.8594,0,0,0,0,0,0,0,0,0.2364,0,0.1857,0,11.2911,0,0,-1.153,0,13,118.678,0,0,0,0,0,0.5392,0,18.9995,1,0.1483,0
0.0479,0.3139,0,0,0.7012,0.999,0,0,0,0,72.0044,0,0,27.0805,0,0,0,0,0,0,4.2619,0,2.6108,0,0,0,0,79.097,0.0625,0,0,0.102667,0,0,-3.3858,0,0,0.2375,0,19.0361,0,0,81.0386,0,0,0.4559,1,0,122.336,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0.3154,0,0,121.297,0,12.859,0,0,0.605,0,74.9061,-5.5381,0,4.4927,0,0,0,6.7883,0,0,0,0,24.7928,0.2513,2.9914,0.3201,0,0,0,0,103.729,0,0,0,0,0,0,0,0,0.0297,0,-0.1383,0,15.4245,0,0,0
0,1,0.0896,0,0,0,0,0,0,0,0,0,0,0,18.5666,-1,0,0,0,0,-3.5646,5.054,0,0,-1.0907,-0.6061,0,0,0.995861,0,9.2357,0.4155,0,0,-1.0255,0,0,0,0,21.2893,0,0,0,94.1651,0,0.8205,0,0,0,0,4.8194,19.3167,0,0,0
0,0,0.439,0.4876,0,0,0,0.0252,0,0,0,0,16.0531,16.7131,0,0,0,11.0255,0,-1.3623,0,0,0,0,0,0,0,0,0,-0.5408,0,0,0,0,-0.2637,-0.297,0,0.3361,88.2888,0,8.9646,0,0,0,0,0.5099,0.4419,1.0232,136.9,0,0,15.5118,0,0,0
0,0.1542,0,0,0,0,0,1.0245,0,253.93,251.417,0,0,4.0281,0,-13.2881,0,-13.4247,0,0,0,0.0304,0.7338,0.6371,-7,1.2704,0,0,0,0,0,0,0,0,-1.4529,0,0,0,0,45.1538,-0.33,0,4.3446,0,0,0,0.3879,0,0,0,0,15.5563,0,0,0
0,0,0,0,0,0,0,0,1.0173,0,0,153.897,0,0,47.3885,0,-0.4798,0,0,0,0,5.7285,0,0,-1.0132,1.6864,0,99,0.3583,0,7.7856,0,0,0.44,0,0.4975,138.582,0,87.6593,0,0,10.8471,12.979,0,0,0,0,0,0,0,0,0,123.917,0.9984,0
0,0,0.3611,0,0.4196,0,0,0,0,0,112.231,0,0,49.9082,0,0.652,0,0,0,0,9.9557,0,3.6921,7.5014,0,0,0,61.7482,1,0,0,0.1819,3.7739,0,1.5474,0,0,0,0,0,0,16.9405,8.97794,101.878,0,0,0,0,0,0,0,0,0,0.3664,0
0,0.2583,0.3292,0,0,0,0,0,0,0,0,0,54.2881,0,0,-0.2593,0,-0.4371,0,2.4107,0,0,2.9076,3,0,0,0,81.7176,0,1.9062,0,0.4952,1.669622,0.2685,0,0.3856,0,0,0,0,0,0,8.8689,0,0,0,0.3222,0,129.599,0,0,0,0.1368,0,0
0,1,0,0.48,0,0,0.5226,0.0297,0,0,0,152.936,0,0,0,0,0,-1.0572,0,0,0,0,0,0,-0.4457,-997,0,69.7597,0,-3.7805,51.5952,0.2287,0,0,0,0,128.341,0.2778,0,0,0,0,11.6261,88.6453,0,0,0,0,0,0,0,0,0.0745,0,0
1,0,0,0.5016,0.9596,1.0161,0,0,0,0,0,199.487,17.5147,18.703264,20.170902,-2.5014,0,0,91.3293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0655,0,0.0679,103.189,0,127.032,0,0,0,0,0,0,0,0.412,0,0,0.7238,0,0,0.0759,14,0
0,0,0,0,0.1749,0,0,0.05,0,140.434,125.662,0,27.7001,0,0,-0.0147,-0.0556,0,0,0,0,7.9485,0,0,0,0,0.0758,78.5576,0,0,50.9252,0.1717,0,0,0,0,124.517,0,0,0,0,0,0,123.335,44,0,0,0.0519,106.334,0,28.127,0,0,0.0573,0
1.0099,-0.5804,0,0,0,0,0,0,0,0,138.531,126.633,53.8129,0,58.0946,0,0,0,0,0,0,9.9447,2.0835,0,-0.5396,0,0,0,1,0,43.4138,0,0,0,0.6849,0,0,0,0,25.0816,0,50.6343,14.6837,115.662,0,0,0,0,0,0.7207,0,0,0,0,0
1,0,0.2056,0.5017,0,0,0,0,0.4223,0,0,96.2779,0,41.8128,33.3701,0.5267,0,0,0,0,0,8.6711,0,0,0,0,0,0,0.5917,3.0255,0,0.1469,0,0,0,0,0,0,0,0.9561,0,0,0,0,0,0.5033,0,0,130.75,0.3883,34.9089,0,0,0,0
0,0,0,0.5395,0,0,0,0.0501,0,0,127.061,0,0,0,0,0,-0.5408,0,75.549,0,-0.6707,0,1.6077,4.783,0,0,0,0,0,0.4899,12.0386,0,0,0.2913,-0.0861,0,0,0,134.252,0,0,15.7527,15.7482,0,0,0.327,0.3111,0,0,0,0,0,0.6867,0,0
0,0.8583,0,0,0.2771,0,0.1187,0,0,0,0,0,34.9659,0,0,-0.0868,0,0,0,0,0,0,0,6.9086,0,0.263967,0.4236,89.6754,0.1562,0,29.8144,0,0,0,0,0,0,0,0,0,0.9756,0,12.6925,0,41.7285,0.7331,0,0,0,0,36.8997,6.6147,0.2372,0,0
0,0,0.2444,0.4476,0,0,0,0.0544,0.2697,94.272,0,0,0,25.8239,0,0,0,0,68.9644,0,0,0,0,0,0,1.5473,0,0,0,0,0,0,0,0,-2,0,63.9763,0.1917,0,0,0,71.8479,8.9774,93.5684,23.2864,0.676,0,0,0,0,0,0,1.995619,0.1762,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7457,2.0759,1.5111,0,-2.9804,0,1.5776,0,0,0,2.6012,0,0,0,7.3161,0,0,0,0,-0.137,127.42,0,115.755,30.0343,0,16.519,8.3259,0,0,0.2486,0.3312,0,0,0.0479,0,0,0.0148,0,0
0,0,0,0,0,0,0.293851,0,0,56.9923,0,0,0,32.4908,0,0,0,0.017,0,-8.7995,0,0,0,0,-0.1494,0,0,90.3622,0.85,0,0,0,0,0,1.5778,0,0,0,0,36.9086,0,51.587,0,70.2906,26.0582,0.5593,0,0,92.8271,-0.1719,0,0,0,0.9992,0
0,1,0,0,0.1417,0,0.2958,0.0296,0,0,111.57,76.712,0,0,0,0,0,-1.1061,71.5931,0,0,0,2.2444,0,0,-0.0304,0.1368,0,0,0,0,0.2939,0,0,0,0,135.279,0,0,0,0,40.0152,0,0,19.3685,0,0.6,0,0,1.0577,17.6933,0,0,0,0
0,1.0518,0,0.5325,0,0,0.3527,0,0,0,0,0,0,0,0,0,-0.3782,-0.11713,81.9244,0,4.4856,0,0,0,-0.3267,0,-0.8995,0,0,0,28.8069,0.28,0,0,0,0,0,0,0,6.2634,0,0,0,108.281,0,0.5196,0,0,86.3512,-1.4256,0,10.5982,0,0.0757,0
14.0513,0,0,0,0,0,0,0,0.2837,0,199.031,0,0,0,0,-0.8459,-1,-1.252627,0,-0.3087,0,0,1.4766,0.5686,0,0,0,0,0,0,0,0,11.3529,0.1268,-0.4133,0,135.783,0,0,0.8462,0,0,0,0,33.7141,-1,0,1.016,0,0,0,0,13.2823,0,0
0,1,0,0,0,0,0.5131,0,0.4259,0,0,0,0,0,0,-0.01026,0,-0.0065,0,0,-0.3187,8.3384,1.6868,2.38,0,-0.6276,0,0,0,0,0,0.1593,0,0.2711,0,0,122.09,0,123.044,0,0,25.07,0,0,10.6489,0,0.2041,0,0,0,0,19.2972,0,0,0
0,0,0.0833,0,0,0,0,0.0816,1.0397,0,78.4111,0,34.8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691,45.24,0.2964,0,0,0,1.5222,107.062,0,121.685,0,-0.1758,0,0,0,0,0.4827,0,0.0232,93.2993,0,23.9836,18.3677,7.2579,0,0
0,-0.0908,0,0,0.5115,0.1602,0.0783,0.0228,0,168.712,0.644,0,23.7123,0,0,0,0,0,0,0,0,0,0.4868,2.469,0,0,0,0,0.1479,0,49.7272,0,0,0,0,0,0,0,123.973,0,0.2865,1.8285,0,0,0,0,0,0.0368,0,0,0,0,0.009650952,0,0
0.021,0.27,0,0,0,0.1592,0,0,0,0,0,1.4,55.9256,50.8117,0,0,-0.4157,0,0,0,0,11.8227,0,2.9644,0,0,1.0563,0,0.9958,0,0,0,15.1854,0,3,0,0,0.125,0,0,0,0,3.1762,0,0,0,0,0,0,-0.7558,28.5947,0,0.0868,0,0
0.0235,0,0.3528,0,0,0,0,0,0,93.3284,0,0,17.8205,0,11.4363,0,0,0,0,-1.9409,0,0,0,3.5771,0,-0.6108,0,0,0,0,10.3963,0.118,0,0,0,-0.1056,0,15,100.375,48.238041,0,25.6958,0,0,31.0393,0,0,0,114.733,0,0,0,0.027,0,0
0.1549,1,0,0,0,0,0,1.0272,0,0,0,140.058,0,0,0,1.009514,0,0,79.4456,0,0,0,0,0,-0.5299,0,0,0,0.4271,0,0,0.0813,0,0,0,0,135.064,0,103.314,0,0,75.912,0,108.629,23.9082,0.5048,0.3824,0,0,-0.2865,48.5653,0,0,0,0
0,0,0,0,0,0,0,0,0,82.5557,0,0,0,17.7457,0,0,0.9003,0,0,4.2852,6.9138,0,5.681,0,0.2516,-0.7207,0,69.8873,0,5.8982,46.518,0,0,0,0,0,107.865,0,123.41,0,0,13.2574,0,0,1.1269,0,0.4155,0,99.5259,0.8777,0,0,0,0,0
1,0,0,0,0.4892,0,0.2301,0.0272,0,0,0,79.6295,0,32.9247,0,0,0,0.7885,73.9911,0,0,0,0,0,0,0,0.5707,0,0,0,0,0.2538,0,0,0,0,27.6201,3.0667,0,0,0,13.9263,10.9196,83.683324,0,0.5394,0,0,0,0,15.4116,0,0,0.1651,0
0,0,0,0,0,0,0.4685,0,0.3249,0,114.318,0,23.8335,0,17.5697,0,0,0,0,0,0,0,0,0,0,-0.3221,0.5906,0,0.2639,-0.7251,0,0,0,0.2516,0,1.0801,102.619,1,0,0,0,28.7772,0,0,44.7099,0,0,0,0,0,0,6.204082,0.8443,0,0
0,10.608941,10.5975,0.5096,0.9179,0.4071,0,0,0,0,83.0035,0,29.8123,11.6152,0,0.7583,0,0.7527,0,0,0,0,0,0,-0.0599,0,0,78.0789,0.1625,0,0,0,0,0,0,0,0,0.4361,0,2,0,49.7126,0,0,0,0,0.2295,0,0,0,0,0,0.0109,1.1071,0
0,0,0,0,0,0.401,0,0,0,0,159.63,0,0,0,0,0.0512,-0.1729,-0.0532,96.0501,0,0,1.8285,0,0,0,0,0,71.1344,0,-2.3204,13.5208,0,0,0,0,0,162.918,0,0,0,3.7883,4.6147,6.9063,0,0,0.5221,0,0,0,0,45.7457,0,0.4458,1.0775,0
0,5.4512,0,0.5972,0,0.299,0.0802,0,0,0,219.876,0,0,12.9357,0,0,0,0,0,0,-1.2617,0,0.9899,0,-3.9078,-0.7,-0.662,74.5954,0,6.8873,0,0,0,0,1.4126,0,0,0,99.5933,0,0,9.0191,0,129.465,0,0,0,0,0,0,-1,0,0,0,0
0,0,0,0.4906,0.2429,0,0,0,0.1797,0,88.4868,0,0,14,15.8981,0,0.9244,0.6116,0,-2.5905,0,5.6995,0,2.3344,0,0,0,0,0.1208,0,24.7453,0,0,0.2866,0,0.0479,0,0,0,0,0.363,0,0,0,22.5906,0,0,0,0,0,0,9.0491,0,0,0
0,1,0,0.4857,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,-2.9669,-3.7861,2.727,0,0,-0.4526,0,0,78.7238,1,0,0,0.3395,0,0,0,0,0,0,131.471,0,0,22.5516,17.1478,0,31.8662,0.5014,0,0,0,0,21.4223,0,0,0.37,0
0.0417,0.85,0.1646,0,0,3.5151,0,0,0.0708,0,0,0,0,34.7144,0,0,0,0,0,-1.1496,0,12.1715,0,5.9082,-0.7558,0,0,0,0.5458,6.5404,0,0,0,0.3073,0,0,0,0.1861,0,0,1.1831,53.7771,0,0,0,0,0,0,0,0,20.5898,15.2356,0,0,0
0,0,0,0,0,0,0,0.0903,0,0,167.239,0,0,0,0,-0.1257,0,0,0,0,8.7695,8.4183,0,0,-0.0706,0,0,97.6052,0.3901,6.7262,0,0.2133,0,0,3.0406,-1.4131,0,0,0,0,0.6459,0,115.176,0,11.4688,1.3438,0.3142,0,0,0,0,0,0,0,0
0,0.1812,0,0,0.8767,0,0,0.0338,0,127.424,118.338,105.972,0,0,0,0.3136,0,0,0,0,0,0,0,8.1466,0,0,-0.096,0,0,-0.1728,0,0,0,0.2099,0,1.1361,123.53,0,0,33.8981,0,0.603575,0,77.2919,0,0,0,0,76.5681,0,0,0,0,0,0
0,0,0,0,0,0,0.7014,0,0.4724,0,150.477,0,0,0,0,0,0,7.1851,80.3364,-1.3999,0,0,1.4106,0,0,0,0,0,0,0,41.0805,0,0,0.2771,0,1.6147,121.982,0,90.2629,0,-0.3811,49.8659,0,108.482,24.0206,0,0.1475,0,0,-0.1518,0,0,0,0,0
0.0975,141.054,0.125,0,0.8986,0.09890963,0.3971,0,0,0,178.663,0,0,13.0808,0,0,0,0,88.8789,0,0,0,0,0,-2.1043,0,-0.2849,0,0,0,0,0.3617,0,0.1047,-0.099,2.2364,0,0,127.829,0,0,24.5168,0,0,0,0,1.0006,0,0,0,0,0,0,0,0
0,0,0,0.38,0,0,0,0.0297,0,0,119.484,93.6238,60.8194,0,0,0,-0.0386,0,0,0,0,0,0,0,-0.9017,0,0,0,0.8125,0,26.469,0.0827,0,0,0,0,0,0,113.636,0,-0.0102,0,9.7186,0,20.1741,0.3527,0,1.016,0,0,0,0,0.0271,0,0
0.0868,0,0,0.1474,0,0,0.2364,0,0,0,0,139.0193,24.38341,0,0,-0.2705,0,0,0,-1.1883,0,0,0,1.4811,0,0,0,90.3389,0,0,34.5106,0.2902,0,0,0,-0.2188,131.453,0,0,0,0,0,0,0,0,0.564,0.2871,0,93.7881,0,0,15.7105,0,0.8983,0
0,0,0,0,0,0,0.4331,0,0.3954,0,62.491918,87.5657,0,0,0,0,0.3667,0,0,0,0,0,0,0,0,0,-0.0246,90.8579,0.0688,0.2706,0,0.1694,0,0,-1.2361,0,117.249,0.6406,0,0,0.8128,10.0148,0,0,0,0,1.0001,0,0,0,45.6462,0,0,0.7,0
0,0,0,0.3856,0,0.3659,0.3937,0,0,0,0.5257,172.264,0,0,0,0,0,0,86.3379,0,0,3.7712,1.0259,0,0,0,0,79.1497,0,0,80.8706,0.0755,0,0,0,0,0,0.4194,102.641,0,0,31.7775,14.0717,0,0,0,0,0.0469,0,0,0,16.4657,0,0,0
0.0538,0,0,0.4978,0,0,0.3161,0.0249,0,0,211.003,0,0,15.8596,0,-0.5143,-0.5853,0,95.5599,0,0,0,0,0,0,0,0,0,0.5188,0,0,0,22.4595,0,-1.2126,0,0,0,0,0,0,0.7282,0,68.2896,26.2652,0,1.2772,0,0,0,12.829,0,0,0,0
0,0.9292,0,0.5013,0,0,0,123.17,0,0,0,128.861,0,0,0,0,0,0,0,-2.9449,7.327,0,2.8243,0,0,0,0,0,0,0,29.712,0,0,0,-3,0.8781,124.645,0,0,0,2.1607,12.6096,0,0,38.8391,0.6261,0,0,121.738,0.6388,0,0,0.0362,0.983,0
0.7001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8462,0,0,0,0,0,0,0,0.849,0,0,0,61.4561,0.5208,0,0,0.3558,2.665438,0,0,0,138.877,0,124.787,0,0,0.122,11.9076,129.085,27.8606,0.5069,0,0,131.65,-0.4381,0,14.6453,0,0,0
0,0.1562,0,0,0,0,0.3843,0,0.2676,0,136.659,0,0,33.0103,0,0,0,0,0,0,-4.492,0,0,0,0,0,0.4425,88.8207,0.44,2.0362,0,0,0,0,0,0,0,0,150.58,0,0,0,0,0,44.5772,0,0.1756,1.0869,0,0,46.0706,13.4247,0,0.37,0
0.0963,0,0.4389,0,0,0.3815,0,0,0,27,0,0,0,37.6019,0,0,0,0,0,1.0494,0,0,0,9.3283,0,0,0,0,0,0,14.257,0.1855,8.2488,0,-0.0381,0.6881,0,0,0,0,0,4.120811,2.1631,0,0,0.6089,0.1481,0,126.975,0,0,0,1,0,0
0,0,0,0,0,0,0.0658,0.140418,0,0,133.073,0,0,0,0,0,0,0.1702,0,0,0,19.6761,1.6111,0,0,-0.4835,1.5183,0,0.4792,0,0,0.1766,6.4106,0,0,0,107.069,0,0,0,-0.9063,44.1353,0,0,45.1571,0.692,0,0,81.5831,0,0,2.7001,0,0,0
0,0,0,0.1809,65.0996,0,0,0,0,0,99.8781,0,0,55.584,60.6299,0.2335,0.0752,0,67.397,0,0,0,0,0,0,1.1776,0,91.729,0,-0.7282,0,0,0,0.0782,0,0.0187,0,0,100.831,0,0,0,0,0,0,0,0,0.909,104.764,0,0,0,1,0.1863,0
0,0,0,0,0,0.4139,0,0.0161,1.0782,133.596,0,0,0,2.5196,0,0,0,0,0,2.4247,0,0,0,0.9867,0,0.7561,-1.5193,0,0.3083,-0.6811,0,0.2916,0,0,-0.0341,0,0,0,0,0,0,0,0,0,0,0.4938,0.2755,0.0248,112.884,0,0,0,0.1296,0,0
0,0.5042,0,0,0.414,0.0472,0,0,0.4714,0,0,93.5581,0,0,0,0,0.4792,0,0,0,-0.7695,0,4.8442,7.6387,0.36,0,0,0,0,0,0,0.3272,0,0,0,0,0,0,122.816,0,-0.279,0,17.6133,0,19.1437,0,0,0,113.588,0,6.8965,0.401,0,0,0
0,0,0.3812,0.8,0.497,0,0,0,1.0042,189.824,7.6174,0,0,0,0,0,0,0,0,-0.0052,0,2.6748,0,2.6653,0,0,-0.1631,0,0,4.7643,0,0,15.1769,0,0,0,96.0471,0.5861,0,0,0,0,0,0,39.3102,0.5862,0.4561,0,0,0,0,0,0,0.2129,0
1,107.86704,0,0,0.719,0,0,0,0,0,66.7691,0,0,44.2674,0,0.44,0,0,0,0,0,0,3.1554,6.9509,0,-0.0348,-0.5263,74.9758,0.4125,0,0,7.6171,0,0.4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306,105.581,0,23.5337,0,0.0244,0,0
0,0,0,0,0,0,0,0.0204,0,0,131.447,128.559,0,27.9074,0,0,-0.2527,-0.3299,0,0,0,0,0,0,0,0,0,1.0447,0,4.5343,53.7474,0,3.2474,0,-6,0,0,0.1139,0,0,-1.0763,0,0,82.2687,11.8471,0,0,0,0,0,0.2399,0,0,0,0
0,0,0,0,0,0,0,0,1.2565,112.318,0,109.819,0,0,0,0.4089,0,0.4365,0,0,0,0,2.6163,0,0,0,0,75.5827,0.0813,0,0,0.1139,10.87,0.3067,0,0,0,0.7889,0,13.5343,0,60.1459,0,0,0,0.2632,0.5559,0,0,0,26.7087,8.7044,0,0,0
0,0.0889,0,0,0,0,0,0,0.1663,0,43.07591,0,0,0,10.8255,2.4161,2.6181,0,0,0,0,3.7001,1.1092,0,0,0,0,0,0,-3.5606,20.5932,0,16.8122,0,0,2.2988,110.447,0.131528,0,0,3.5593,0,0,0,0,0,0,0,0,-2,0,7.1287,0.0468,0,0
0,0.8792,0,0,0,0,0,0.0249,0,0,0,0,0,0,0,0,-0.0728,0,0,0,0,0,0,0,0,0,0.259,0,0.5694,-1.9074,-0.3314,0,0,0.477,0,0,0,0.5646,139.31,26.8408,1.0288,0,0,0,18.6199,0.571,0.5833,0,0,0,0,10.12991,0,0.1184,0
1,0,0,0.479,0,1.0091,0,0,0,0,0,135.92,44.5183,0,0,0.3867,0,0,0,0,-7.6519,0,0,5.4117,0,0,0,81.7854,0,4.7256,0,0,0,0,3.8982,0,0,0,0,0,0,0,7.2566,38.6621,0,0,0.2372,0.0254,0,0,0.7336,1.6615,0,0,0
