V1,V6,V10,V12,V13,V14,V15,Class
35,14,6,114,1,213,1,1
40,847,10,302,1,-1,0,1
47,845,9,119,1,-1,0,1
40,1532,25,543,2,-1,0,1
44,673,18,103,4,-1,0,1
55,411,20,154,1,-1,0,1
41,640,19,372,2,-1,0,1
66,375,28,72,3,-1,0,1
41,593,6,174,1,-1,0,1
34,341,21,172,1,-1,0,1
44,679,3,160,1,-1,0,1
27,364,21,148,2,-1,0,1
42,693,5,230,1,-1,0,1
35,1050,1,146,1,231,1,1
40,1264,2,390,1,-1,0,1
39,379,12,161,1,-1,0,1
45,1292,22,374,1,-1,0,1
43,136,4,133,1,-1,0,1
44,786,10,203,1,-1,0,1
32,187,17,66,4,-1,0,1
32,724,5,91,2,-1,0,1
46,583,10,185,1,-1,0,1
44,904,20,40,1,-1,0,1
45,515,27,373,1,-1,0,1
31,292,15,125,2,172,4,1
48,522,17,174,1,-1,0,1
39,565,2,151,1,14,0,1
44,374,8,135,1,19,1,1
33,739,8,165,2,-1,0,1
46,577,26,250,2,-1,0,1
39,252,27,129,2,-1,0,1
40,441,11,205,1,-1,0,1
42,224,8,305,1,-1,0,1
26,-14,6,84,2,236,3,1
38,1222,11,284,1,-1,0,1
51,471,5,112,1,-1,0,1
42,913,16,328,1,-1,0,1
29,851,4,148,2,-1,0,1
37,571,16,211,1,-1,0,1
50,780,22,310,2,-1,0,1
55,424,15,82,3,-1,0,1
33,-36,4,117,1,268,2,1
41,612,20,380,1,-1,0,1
43,824,8,496,1,-1,0,1
43,957,20,240,1,-1,0,1
27,102,31,198,3,-1,0,1
41,478,3,311,2,-1,0,1
45,572,12,190,1,-1,0,1
46,355,8,119,2,-1,0,1
36,159,27,108,2,-1,0,1
45,536,4,311,1,-1,0,1
63,1028,10,60,3,-1,0,1
38,170,29,215,2,-1,0,1
38,222,11,269,1,212,3,1
43,1352,18,166,1,-1,0,1
30,314,28,267,2,-1,0,1
39,1556,20,219,1,-1,0,1
42,714,3,149,1,-1,0,1
42,358,5,130,2,227,4,1
48,429,14,178,1,-1,0,1
43,744,9,250,1,-1,0,1
42,1526,20,163,1,-1,0,1
39,428,9,214,1,-1,0,1
44,462,3,99,1,-1,0,1
44,488,15,278,1,-1,0,1
39,223,31,68,3,4,0,1
48,655,7,221,1,-1,0,1
43,608,7,293,1,-1,0,1
40,705,5,359,1,-1,0,1
54,512,4,106,1,-1,0,1
34,690,2,81,1,368,0,1
47,416,19,230,1,-1,0,1
46,836,19,156,1,-1,0,1
43,835,3,274,1,7,0,1
40,878,18,424,1,-1,0,1
41,1066,3,445,1,-1,0,1
43,365,14,140,1,-1,0,1
53,816,20,226,1,-1,0,1
43,319,5,193,1,191,1,1
45,689,19,175,1,-1,0,1
41,786,13,171,1,-1,0,1
37,960,19,243,1,-1,0,1
37,680,29,256,1,-1,0,1
37,733,4,309,1,-1,0,1
41,1038,10,301,1,-1,0,1
38,422,16,111,1,-1,0,1
44,645,13,191,1,-1,0,1
53,469,6,136,1,-1,0,1
44,1083,1,186,1,-1,0,1
26,607,12,138,2,160,5,1
34,304,26,177,3,-1,0,1
39,292,29,114,2,-1,0,1
45,499,1,63,1,266,1,1
71,38,29,93,1,-1,0,1
50,218,28,251,1,-1,0,1
31,-175,4,112,1,269,1,1
42,2046,25,567,2,-1,0,1
25,380,30,324,2,-1,0,1
26,490,31,362,3,-1,0,1
51,-26,21,44,2,14,0,1
30,-250,4,185,1,320,1,1
51,595,12,167,1,-1,0,1
39,268,26,530,2,-1,0,1
45,552,11,200,1,-1,0,1
59,393,4,107,1,-1,0,1
62,457,14,116,2,-1,0,1
48,428,25,188,1,-1,0,1
32,554,4,116,1,242,1,1
42,740,19,190,1,-1,0,1
34,701,11,117,2,-1,0,1
44,726,3,56,1,258,0,1
47,610,2,233,1,-1,0,1
38,991,14,458,1,-1,0,1
43,617,9,324,1,-1,0,1
36,332,3,244,1,3,0,1
33,255,9,129,1,258,1,1
35,72,8,126,1,272,1,1
50,675,5,137,1,-1,0,1
54,576,8,92,2,-1,0,1
37,471,1,183,1,190,2,1
38,1802,24,785,1,-1,0,1
39,963,4,432,1,-1,0,1
34,463,1,107,1,-1,0,1
43,325,4,95,2,123,3,1
45,964,8,255,1,-1,0,1
50,567,24,249,1,-1,0,1
40,524,3,186,1,152,4,1
48,172,30,133,1,-1,0,1
35,1217,24,306,1,-1,0,1
44,385,13,283,1,-1,0,1
40,791,16,271,1,-1,0,1
40,1018,3,228,1,-1,0,1
41,1162,18,163,1,-1,0,1
33,628,2,223,1,-1,0,1
30,706,2,112,1,-1,0,1
38,-175,1,95,1,238,1,1
52,381,29,208,1,-1,0,1
39,61,3,92,1,105,2,1
54,118,11,180,1,-1,0,1
54,432,20,149,1,-1,0,1
44,310,21,151,3,-1,0,1
45,550,7,322,1,-1,0,1
56,777,18,384,3,-1,0,1
55,762,14,514,2,-1,0,1
46,472,13,237,1,-1,0,1
63,358,29,103,2,18,0,1
55,261,19,154,2,-1,0,1
38,1301,2,412,1,-1,0,1
29,326,31,199,3,-1,0,1
38,748,14,328,1,-1,0,1
44,508,23,148,1,114,3,1
49,407,25,114,2,-1,0,1
66,492,7,92,2,-1,0,1
40,1060,4,519,1,-1,0,1
58,1062,20,669,2,-1,0,1
38,1377,6,421,1,-1,0,1
42,398,27,329,1,-1,0,1
48,241,30,236,1,-1,0,1
38,495,11,127,2,-1,0,1
49,631,2,188,1,-1,0,1
31,629,9,153,2,-1,0,1
42,930,5,364,1,-1,0,1
35,-197,3,120,1,303,2,1
40,827,5,297,1,-1,0,1
31,119,4,124,1,236,3,1
33,692,6,73,2,-1,0,1
43,572,16,246,1,-1,0,1
41,909,2,148,1,-1,0,1
36,1132,7,361,1,-1,0,1
38,683,3,257,1,-1,0,1
44,1551,20,142,1,-1,0,1
49,486,6,208,1,-1,0,1
42,589,8,311,1,-1,0,1
43,648,19,107,2,-1,0,1
41,802,15,391,1,-1,0,1
44,644,4,184,1,-1,0,1
43,454,16,194,1,-1,0,1
36,348,3,150,1,174,3,1
78,358,30,79,2,-1,0,1
37,1351,16,182,1,-1,0,1
45,392,14,92,3,-1,0,1
45,612,6,225,1,47,3,1
41,533,13,204,1,-1,0,1
46,578,10,254,1,-1,0,1
36,352,6,131,2,-1,0,1
45,464,20,96,2,-1,0,1
29,380,14,175,2,-1,0,1
48,324,2,132,1,0,0,1
38,256,31,291,21,-1,0,1
36,399,8,128,1,184,2,1
46,701,5,240,1,-1,0,1
40,469,3,165,1,238,1,1
41,728,11,423,1,-1,0,1
49,504,15,153,2,-1,0,1
40,772,15,238,1,-1,0,1
52,775,14,213,1,-1,0,1
36,218,5,189,1,285,1,1
47,527,17,218,1,-1,0,1
45,566,16,121,2,-1,0,1
41,791,5,262,1,-1,0,1
55,235,13,75,2,-1,0,1
38,1182,15,119,1,-1,0,1
48,663,7,129,1,-1,0,1
41,864,7,391,1,-1,0,1
39,1537,25,657,1,-1,0,1
41,317,4,110,2,61,1,1
39,1246,7,584,1,-1,0,1
50,678,8,106,1,-1,0,1
27,400,26,181,3,-1,0,1
42,415,20,129,1,-1,0,1
51,1101,23,109,1,-1,0,1
54,453,21,227,1,-1,0,1
37,731,20,516,3,-1,0,1
36,201,2,118,1,7,0,1
51,703,4,91,2,-1,0,1
48,291,29,177,1,3,0,1
40,467,18,210,1,-1,0,1
41,719,17,322,1,-1,0,1
54,376,3,169,1,-1,0,1
40,606,13,282,1,-1,0,1
47,2149,2,234,1,145,2,1
35,556,17,203,1,-1,0,1
29,639,27,450,2,-1,0,1
38,465,16,178,1,-1,0,1
52,398,9,101,1,118,3,1
55,239,25,205,2,-1,0,1
26,646,4,93,1,-1,0,1
58,436,9,133,1,-1,0,1
44,576,11,183,1,-1,0,1
27,277,27,175,3,134,4,1
32,180,17,115,1,-1,0,1
41,1254,20,273,1,-1,0,1
46,859,6,359,1,-1,0,1
39,816,14,277,1,-1,0,1
38,457,10,126,1,-1,0,1
34,323,5,195,1,-1,0,1
43,363,12,271,1,-1,0,1
36,-216,2,113,1,282,1,1
39,204,20,176,1,179,3,1
41,723,13,234,1,-1,0,1
34,975,8,114,2,-1,0,1
46,596,5,260,1,-1,0,1
48,709,2,171,1,-1,0,1
39,602,17,264,1,-1,0,1
34,-44,5,107,1,267,2,1
36,468,4,141,1,-1,0,1
41,931,11,637,1,-1,0,1
50,645,4,220,1,-1,0,1
43,416,7,160,1,-1,0,1
56,791,13,231,1,-1,0,1
42,776,17,112,1,-1,0,1
41,716,17,253,1,-1,0,1
44,493,24,363,1,-1,0,1
41,2257,3,162,1,183,1,1
41,746,15,276,1,-1,0,1
42,346,23,139,1,-1,0,1
38,260,25,55,7,-1,0,1
45,960,22,359,1,-1,0,1
40,985,2,279,1,-1,0,1
41,567,19,117,2,-1,0,1
66,205,12,86,2,-1,0,1
42,965,1,149,1,0,0,1
45,865,2,232,1,-1,0,1
34,344,26,217,1,-1,0,1
36,404,30,197,2,-1,0,1
36,403,30,358,1,-1,0,1
61,1001,25,494,2,-1,0,1
39,706,18,218,1,-1,0,1
41,609,5,229,1,-1,0,1
48,419,18,406,1,-1,0,1
58,437,9,85,2,-1,0,1
40,1045,18,150,1,-1,0,1
59,409,29,68,1,-1,0,1
34,739,7,168,1,-1,0,1
69,432,12,78,2,-1,0,1
34,1034,18,404,2,-1,0,1
39,895,3,271,1,-1,0,1
41,563,9,209,1,-1,0,1
45,1196,7,697,2,-1,0,1
41,699,9,224,1,-1,0,1
35,-126,2,197,2,320,2,1
40,1524,1,269,1,71,10,1
41,656,10,301,1,-1,0,1
52,493,17,139,1,-1,0,1
29,1154,15,231,2,-1,0,1
45,506,7,209,1,0,0,1
33,167,25,140,1,0,0,1
41,505,20,118,1,-1,0,1
30,23,3,211,1,-1,0,1
30,564,4,97,2,-1,0,1
37,1120,4,238,1,-1,0,1
38,789,7,109,1,214,1,1
39,1069,6,237,1,-1,0,1
43,849,5,329,1,-1,0,1
42,605,5,331,1,-1,0,1
43,1016,23,233,1,-1,0,1
44,812,2,191,1,-1,0,1
49,577,19,62,1,-1,0,1
58,679,20,551,1,-1,0,1
31,398,6,191,1,-1,0,1
34,568,2,119,2,-1,0,1
40,907,15,361,1,-1,0,1
52,608,16,173,1,-1,0,1
46,445,9,186,1,-1,0,1
29,228,4,170,2,228,3,1
46,629,13,175,1,-1,0,1
44,687,2,205,1,-1,0,1
43,708,17,192,1,-1,0,1
31,-113,6,124,1,224,2,1
31,253,8,186,1,-1,0,1
33,773,23,142,2,-1,0,1
41,865,16,265,1,-1,0,1
41,1066,9,201,1,-1,0,1
42,224,27,116,2,-1,0,1
44,1236,4,275,1,-1,0,1
38,461,7,99,2,-1,0,1
28,366,31,534,3,-1,0,1
28,-3,16,130,1,230,2,1
45,704,19,195,1,-1,0,1
39,165,2,123,1,241,1,1
45,1251,19,112,1,-1,0,1
56,533,12,144,1,-1,0,1
46,493,17,253,1,-1,0,1
52,632,21,165,1,-1,0,1
42,499,20,293,1,-1,0,1
30,884,7,149,1,252,1,1
52,514,10,199,2,-1,0,1
35,-155,21,59,2,203,4,1
47,56,31,125,1,-1,0,1
53,626,5,141,1,-1,0,1
57,261,31,146,1,104,2,1
41,720,17,128,1,-1,0,1
39,699,11,348,1,-1,0,1
31,34,1,183,1,0,0,1
38,694,8,186,1,0,0,1
30,231,7,194,1,223,3,1
39,952,4,230,1,-1,0,1
33,-57,1,119,1,277,0,1
39,729,9,172,1,-1,0,1
43,733,21,208,2,-1,0,1
48,366,28,287,1,-1,0,1
51,245,16,161,1,-1,0,1
28,165,9,152,2,282,1,1
43,126,2,124,1,284,1,1
37,1377,2,250,1,-1,0,1
41,1765,3,328,1,147,5,1
44,458,4,187,1,191,2,1
42,856,24,175,1,-1,0,1
50,180,31,332,3,-1,0,1
50,1461,24,783,1,-1,0,1
38,904,12,511,1,-1,0,1
42,295,13,184,2,-1,0,1
39,676,18,348,1,-1,0,1
29,24,30,218,1,115,1,1
34,588,24,316,2,-1,0,1
54,524,19,188,1,-1,0,1
38,1192,6,369,1,-1,0,1
54,452,18,114,1,-1,0,1
37,617,6,195,1,-1,0,1
69,1067,23,553,2,-1,0,1
41,560,17,283,1,-1,0,1
44,449,8,188,1,-1,0,1
49,445,12,209,1,-1,0,1
55,855,4,79,2,-1,0,1
36,1292,4,235,1,-1,0,1
48,789,20,242,1,-1,0,1
51,403,4,124,1,-1,0,1
60,485,11,113,1,-1,0,1
34,346,23,151,3,-1,0,1
51,582,18,140,1,-1,0,1
42,811,16,240,1,-1,0,1
32,923,4,141,1,269,1,1
32,1041,20,407,1,-1,0,1
32,278,29,253,3,-1,0,1
45,378,30,535,1,-1,0,1
40,985,14,414,1,-1,0,1
51,501,10,120,2,-1,0,1
51,517,20,190,2,-1,0,1
51,634,8,179,1,-1,0,1
44,803,16,415,2,-1,0,1
42,1114,21,277,1,-1,0,1
57,433,14,97,1,-1,0,1
33,-290,1,100,2,261,2,1
37,350,27,95,3,-1,0,1
39,272,26,130,1,-1,0,1
48,509,14,215,1,-1,0,1
43,653,9,204,1,-1,0,1
43,930,3,259,1,-1,0,1
40,748,3,270,1,-1,0,1
51,526,11,144,2,177,4,1
49,282,6,44,5,-1,0,1
44,634,16,299,1,-1,0,1
55,420,23,103,3,-1,0,1
36,1425,4,555,1,-1,0,1
53,592,5,221,1,-1,0,1
44,584,28,362,1,-1,0,1
49,292,4,106,2,-1,0,1
38,787,4,174,1,-1,0,1
47,474,9,185,1,-1,0,1
43,475,4,95,2,-1,0,1
36,400,14,214,1,-1,0,1
48,639,8,210,1,-1,0,1
45,692,8,189,1,-1,0,1
32,268,3,236,1,212,2,1
30,339,4,193,1,244,0,1
42,552,17,147,1,-1,0,1
45,920,5,297,1,-1,0,1
50,361,6,139,1,-1,0,1
64,272,22,58,2,-1,0,1
34,88,31,225,4,-1,0,1
41,752,3,352,1,-1,0,1
44,1053,1,282,1,72,6,1
44,527,8,212,1,-1,0,1
35,-318,3,71,2,284,2,1
44,274,29,376,3,-1,0,1
30,-190,5,127,1,278,0,1
43,943,10,104,1,-1,0,1
43,3067,4,418,1,83,11,1
39,1199,15,168,1,-1,0,1
39,515,8,172,1,-1,0,1
41,1564,1,41,1,286,0,1
36,1778,2,415,1,-1,0,1
34,1012,4,142,1,249,1,1
37,-141,31,118,2,-1,0,1
41,1827,2,329,1,151,5,1
42,504,17,325,1,-1,0,1
41,1153,11,333,1,86,8,1
46,1338,21,372,2,-1,0,1
44,417,30,228,2,-1,0,1
46,610,2,154,1,-1,0,1
30,271,11,316,3,-1,0,1
38,923,8,224,1,68,7,1
63,-113,28,65,3,-1,0,1
31,132,9,134,1,245,1,1
41,871,2,357,1,-1,0,1
32,181,28,189,2,-1,0,1
42,448,27,314,1,-1,0,1
41,923,9,196,1,-1,0,1
51,480,5,193,1,-1,0,1
48,453,3,87,2,-1,0,1
45,840,3,153,1,-1,0,1
39,991,15,257,1,-1,0,1
45,295,29,240,1,-1,0,1
41,-142,2,93,1,240,1,1
40,848,3,304,1,-1,0,1
31,1,29,192,1,-1,0,1
41,1005,4,478,1,-1,0,1
37,442,2,265,1,197,3,1
44,338,23,250,2,-1,0,1
31,215,18,140,2,-1,0,1
49,462,7,182,1,162,3,1
35,239,27,115,2,-1,0,1
41,546,11,320,1,-1,0,1
50,-45,4,63,1,179,2,1
59,369,20,103,2,-1,0,1
47,1010,22,932,2,-1,0,1
56,287,10,100,2,0,0,1
32,726,3,143,1,335,0,1
40,842,7,365,1,-1,0,1
37,384,24,292,1,-1,0,1
48,601,3,276,2,-1,0,1
46,435,27,123,2,-1,0,1
53,543,6,202,1,-1,0,1
39,1373,5,340,1,-1,0,1
48,589,17,177,1,-1,0,1
41,940,3,368,1,-1,0,1
42,688,16,172,1,-1,0,1
58,321,15,98,2,-1,0,1
50,461,28,104,2,-1,0,1
50,540,14,107,3,-1,0,1
40,1054,5,364,1,-1,0,1
49,575,2,91,1,256,0,1
44,1097,19,170,1,-1,0,1
48,464,13,208,1,-1,0,1
42,596,11,114,1,-1,0,1
43,674,6,347,1,-1,0,1
51,675,10,170,1,-1,0,1
56,1009,23,238,1,-1,0,1
39,512,19,198,2,-1,0,1
58,663,21,148,1,-1,0,1
38,-55,5,118,2,302,1,1
41,575,6,197,1,-1,0,1
50,532,18,223,1,-1,0,1
44,683,2,167,1,-1,0,1
32,430,8,157,1,-1,0,1
66,899,5,64,2,-1,0,1
63,263,8,67,2,-1,0,1
30,164,2,152,2,0,0,1
64,188,20,190,1,-1,0,1
54,413,14,196,1,-1,0,1
40,608,9,205,1,-1,0,1
52,435,11,149,1,-1,0,1
32,355,15,148,1,-1,0,1
41,892,18,176,1,-1,0,1
41,618,11,310,1,-1,0,1
47,864,12,161,1,-1,0,1
43,239,23,170,2,-1,0,1
45,423,7,227,1,-1,0,1
31,127,23,140,1,178,3,1
39,877,8,502,1,-1,0,1
37,279,9,175,2,-1,0,1
40,743,14,229,1,-1,0,1
51,470,14,140,1,-1,0,1
44,1070,1,297,1,141,5,1
40,467,20,236,2,-1,0,1
43,637,5,180,1,-1,0,1
53,289,17,304,1,0,0,1
42,816,4,450,1,-1,0,1
43,742,19,200,1,-1,0,1
52,598,10,103,1,-1,0,1
39,952,9,437,1,-1,0,1
31,549,5,116,2,-1,0,1
49,960,24,174,1,-1,0,1
35,625,13,209,1,-1,0,1
36,145,30,284,1,-1,0,1
47,468,9,141,1,-1,0,1
39,444,13,267,2,-1,0,1
47,620,6,159,1,-1,0,1
49,470,10,189,1,-1,0,1
43,493,5,314,1,-1,0,1
39,654,20,183,1,-1,0,1
42,840,7,641,1,-1,0,1
50,448,10,191,1,-1,0,1
40,559,28,235,1,-1,0,1
46,532,6,206,1,-1,0,1
30,990,20,657,2,-1,0,1
43,579,2,107,1,186,4,1
38,1517,2,606,1,-1,0,1
52,889,23,465,2,-1,0,1
33,113,28,257,1,209,2,1
42,1044,6,310,1,-1,0,1
51,622,12,289,1,-1,0,1
36,-151,3,117,1,218,2,1
51,537,6,107,1,-1,0,1
38,1188,8,329,1,-1,0,1
45,692,13,106,1,-1,0,1
41,738,16,125,1,-1,0,1
39,915,16,395,1,-1,0,1
33,-58,31,521,1,-1,0,1
43,685,3,212,1,163,3,1
42,611,6,458,1,-1,0,1
36,265,14,242,2,-1,0,1
41,890,14,172,1,-1,0,1
44,569,13,174,1,-1,0,1
51,1120,19,306,1,-1,0,1
57,392,9,183,1,-1,0,1
39,1228,8,739,1,-1,0,1
43,749,2,254,1,-1,0,1
44,992,3,74,3,-1,0,1
51,586,14,153,1,-1,0,1
50,370,12,165,1,-1,0,1
35,1011,6,512,2,-1,0,1
43,1097,23,432,1,-1,0,1
44,442,13,264,1,-1,0,1
41,605,8,371,1,-1,0,1
49,655,14,155,1,-1,0,1
49,758,17,134,1,-1,0,1
38,613,25,169,1,-1,0,1
55,942,7,713,1,-1,0,1
31,42,31,226,1,-1,0,1
46,620,4,216,1,-1,0,1
41,852,17,142,1,-1,0,1
41,-52,2,126,1,241,1,1
48,552,7,230,1,-1,0,1
41,568,11,398,1,-1,0,1
41,887,3,322,1,62,2,1
35,138,5,220,2,310,2,1
35,557,20,247,2,-1,0,1
56,-205,31,49,8,-1,0,1
41,491,14,199,1,-1,0,1
50,390,27,231,1,-1,0,1
39,461,8,188,1,-1,0,1
48,177,31,218,1,-1,0,1
42,680,16,287,1,-1,0,1
37,600,14,154,1,-1,0,1
36,1701,2,601,1,-1,0,1
39,1301,8,373,1,0,0,1
52,900,21,138,1,-1,0,1
52,663,30,310,3,-1,0,1
39,848,15,343,1,-1,0,1
31,155,30,154,2,-1,0,1
52,664,17,185,1,-1,0,1
51,370,3,92,1,-1,0,1
42,518,5,274,1,-1,0,1
41,674,15,250,1,-1,0,1
40,827,7,340,1,-1,0,1
55,322,26,100,2,-1,0,1
47,581,14,231,1,-1,0,1
28,323,21,200,2,-1,0,1
41,448,24,212,1,-1,0,1
46,956,19,119,1,-1,0,1
28,714,28,408,2,-1,0,1
41,648,24,245,1,-1,0,1
38,447,30,146,3,-1,0,1
40,830,11,386,1,-1,0,1
37,1237,26,699,6,-1,0,1
40,430,6,131,1,-1,0,1
40,582,8,195,1,-1,0,1
29,133,6,223,1,259,0,1
41,655,14,412,1,-1,0,1
41,1482,19,126,1,-1,0,1
45,656,11,168,1,-1,0,1
46,320,19,94,1,-1,0,1
41,-154,11,98,2,223,2,1
68,570,9,57,2,-1,0,1
34,596,14,361,1,-1,0,1
33,454,19,80,1,216,1,1
45,951,2,248,1,-1,0,1
41,2285,23,728,1,-1,0,1
45,1443,2,158,1,185,2,1
43,701,18,303,1,-1,0,1
46,904,4,59,2,-1,0,1
42,158,3,132,1,212,2,1
49,473,16,461,1,-1,0,1
26,-301,2,231,1,287,1,1
43,455,13,247,1,-1,0,1
52,463,7,141,1,-1,0,1
44,586,18,269,1,-1,0,1
41,693,10,344,1,-1,0,1
29,135,20,105,1,0,0,1
42,791,15,199,1,-1,0,1
44,941,10,167,1,-1,0,1
37,2023,1,72,1,324,0,1
38,330,27,60,3,-1,0,1
39,406,21,139,2,-1,0,1
41,1015,22,213,1,-1,0,1
36,540,2,200,1,6,0,1
41,703,18,111,1,-1,0,1
42,1633,18,202,1,-1,0,1
37,322,7,151,1,3,0,1
46,383,2,90,1,294,0,1
41,698,3,134,1,121,6,1
51,770,3,133,2,-1,0,1
41,935,4,275,1,-1,0,1
49,164,15,233,2,-1,0,1
38,236,8,146,1,195,4,1
45,1946,3,127,1,245,1,1
47,1019,17,299,1,-1,0,1
41,922,6,80,2,-1,0,1
44,395,10,167,1,-1,0,1
44,618,7,270,1,-1,0,1
48,483,2,260,1,-1,0,1
34,-82,12,121,3,245,2,1
44,1078,3,269,1,-1,0,1
43,481,25,194,2,-1,0,1
46,543,5,119,2,-1,0,1
44,1301,20,163,1,-1,0,1
38,1767,22,681,2,-1,0,1
38,1062,5,447,1,-1,0,1
43,518,9,203,1,-1,0,1
50,349,19,137,1,-1,0,1
38,383,29,268,1,-1,0,1
40,935,13,228,1,-1,0,1
42,2126,21,103,1,-1,0,1
47,502,6,159,1,-1,0,1
47,620,18,165,1,-1,0,1
34,665,24,124,2,-1,0,1
35,423,15,85,3,-1,0,1
47,441,4,159,1,-1,0,1
43,530,9,200,1,-1,0,1
41,690,16,236,1,-1,0,1
40,999,7,420,1,-1,0,1
49,-51,2,98,2,193,2,1
41,756,11,338,1,-1,0,1
34,2442,13,152,1,-1,0,1
43,577,18,155,1,-1,0,1
39,245,6,142,1,209,3,1
38,1022,16,177,1,-1,0,1
42,584,18,281,1,-1,0,1
40,696,12,345,1,-1,0,1
37,-81,3,110,1,246,1,1
43,491,27,446,1,-1,0,1
39,1445,10,209,1,-1,0,1
51,615,6,164,1,-1,0,1
48,1498,22,184,1,-1,0,1
43,645,4,251,1,-1,0,1
53,571,10,205,1,-1,0,1
38,409,8,81,1,234,1,1
35,194,30,182,2,-1,0,1
43,680,17,388,1,-1,0,1
39,929,15,229,1,-1,0,1
61,958,14,446,1,-1,0,1
46,499,18,220,1,-1,0,1
42,434,3,135,1,-1,0,1
34,340,28,255,1,-1,0,1
42,514,6,164,1,-1,0,1
43,997,2,193,1,169,3,1
47,725,30,196,4,-1,0,1
59,341,14,108,1,-1,0,1
50,409,18,156,1,-1,0,1
42,392,30,183,4,-1,0,1
42,1138,22,262,1,-1,0,1
31,790,22,401,1,-1,0,1
47,690,17,285,1,-1,0,1
41,-79,12,87,2,238,1,1
46,445,12,176,1,-1,0,1
56,168,14,128,1,228,3,1
38,406,16,362,1,-1,0,1
50,406,2,185,1,-1,0,1
43,412,27,216,1,-1,0,1
50,503,7,157,1,-1,0,1
46,497,17,200,1,-1,0,1
34,551,6,316,1,197,3,1
36,403,18,222,1,-1,0,1
41,573,22,259,1,-1,0,1
35,387,30,156,2,-1,0,1
50,474,9,233,1,-1,0,1
41,450,11,190,1,-1,0,1
40,699,23,361,2,-1,0,1
31,62,11,170,1,241,2,1
24,993,26,422,1,-1,0,1
45,1001,20,234,1,-1,0,1
41,696,24,185,1,127,5,1
37,488,18,151,2,-1,0,1
59,302,10,97,2,-1,0,1
38,595,9,300,1,-1,0,1
41,147,4,168,1,340,1,1
43,936,3,213,1,38,3,1
40,283,27,99,2,-1,0,1
40,1026,4,179,1,-1,0,1
40,563,9,158,1,0,0,1
39,2769,22,173,1,-1,0,1
34,652,26,159,2,-1,0,1
43,818,5,311,1,-1,0,1
48,377,16,101,2,-1,0,1
41,486,17,249,1,-1,0,1
43,803,20,171,1,-1,0,1
39,1164,9,180,1,-1,0,1
48,356,16,148,1,-1,0,1
40,578,3,137,1,-1,0,1
40,-7,1,110,1,245,0,1
45,1098,1,184,1,41,2,1
31,2134,24,888,2,-1,0,1
56,521,21,76,2,-1,0,1
42,860,15,252,1,-1,0,1
42,582,16,277,1,-1,0,1
77,-55,30,75,2,-1,0,1
38,984,10,348,1,-1,0,1
41,739,20,218,2,-1,0,1
32,496,23,202,1,-1,0,1
40,1585,22,239,1,-1,0,1
42,710,6,204,1,-1,0,1
41,1150,3,351,1,-1,0,1
41,578,3,176,1,-1,0,1
44,965,4,296,1,-1,0,1
42,337,17,150,2,-1,0,1
38,-101,2,77,1,260,1,1
43,675,3,238,1,-1,0,1
44,621,10,170,1,-1,0,1
46,544,18,210,1,-1,0,1
55,367,14,121,2,-1,0,1
38,1198,3,293,1,-1,0,1
39,1162,4,582,1,-1,0,1
54,373,16,218,1,-1,0,1
42,839,16,257,1,-1,0,1
45,392,31,118,2,-1,0,1
42,433,22,196,1,-1,0,1
65,643,10,422,2,-1,0,1
48,554,6,97,2,-1,0,1
36,887,6,238,1,-1,0,1
51,500,11,133,1,-1,0,1
41,731,19,172,1,-1,0,1
44,383,2,164,1,-1,0,1
42,778,3,205,1,-1,0,1
56,347,24,133,2,-1,0,1
40,717,3,132,1,233,1,1
39,1102,1,268,1,-1,0,1
51,601,4,102,2,-1,0,1
41,826,19,446,1,-1,0,1
44,286,30,119,2,-1,0,1
32,1458,29,430,1,-1,0,1
41,70,2,159,2,285,2,1
42,596,4,191,1,-1,0,1
43,1254,3,348,1,7,3,1
33,1117,25,587,1,-1,0,1
39,507,1,154,1,-1,0,1
39,763,11,146,3,-1,0,1
38,157,8,50,2,222,9,1
29,22,9,104,2,254,1,1
43,908,17,146,1,-1,0,1
51,643,4,170,1,-1,0,1
45,825,2,132,1,-1,0,1
43,704,3,255,1,-1,0,1
31,30,30,221,2,-1,0,1
57,724,15,281,2,-1,0,1
52,725,21,225,1,-1,0,1
60,432,12,128,1,-1,0,1
40,626,22,427,2,-1,0,1
33,416,4,146,2,-1,0,1
45,333,28,211,1,132,3,1
28,394,26,100,4,-1,0,1
41,718,20,205,1,0,0,1
48,406,14,166,1,-1,0,1
33,1185,3,95,1,254,0,1
33,557,9,106,2,-1,0,1
38,791,5,211,1,-1,0,1
52,432,6,90,2,-1,0,1
39,978,21,455,1,-1,0,1
46,1011,21,403,2,-1,0,1
39,721,11,190,1,-1,0,1
51,397,21,249,1,-1,0,1
41,622,8,276,1,-1,0,1
41,528,7,355,1,-1,0,1
34,480,12,172,1,156,4,1
36,1163,10,421,1,-1,0,1
48,924,9,205,1,-1,0,1
29,-1,21,91,2,-1,0,1
41,1094,15,165,1,-1,0,1
58,709,11,159,1,-1,0,1
57,471,13,130,2,216,3,1
41,749,8,212,1,-1,0,1
42,2079,25,590,3,-1,0,1
46,405,5,271,1,-1,0,1
38,568,14,128,1,-1,0,1
39,955,9,433,1,-1,0,1
39,222,3,141,1,202,2,1
52,324,16,246,1,-1,0,1
36,528,5,75,1,253,0,1
44,537,27,432,1,-1,0,1
40,504,20,220,1,-1,0,1
51,628,4,129,1,-1,0,1
